ID,Tag,Given_Sample_Name,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,GDGT0,GDGT1,GDGT2,GDGT3,Cren,Creni,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation,DOI
06F4,06F4.u3kyn4scf.45,Naafs_2017_peats 311 Linje mire Linje mire (1),Peat,53.1,18.2,u3kyn4scf,8.1,10.1553913,NA,NA,NA,NA,NA,NA,NA,0.02245385,0,0,0,0,0,0.221550889,0,0,0,0,0,0.703267681,0.024742817,0.027984762,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F5,06F5.uk6bs1j45.45,Naafs_2017_peats 312 N. Norway NA,Peat,69,15.3,uk6bs1j45,1.6,6.486335404,NA,NA,NA,NA,NA,NA,NA,0.066456356,0,0,0,0,0,0.423428235,0,0.0045554,0,0.002442236,0,0.482156114,0.010804284,0.010157375,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F6,06F6.ge68sjw7b.45,Naafs_2017_peats 313 S. Iceland S. Iceland top,Peat,63.4,-18.8,ge68sjw7b,11.3,5.863188406,NA,NA,NA,NA,NA,NA,NA,0.073458274,0.204897978,0.003149186,0.004439187,0,0,0.131119355,0.302921069,0.019397854,0.036086478,0.003091091,0.001705277,0.173274482,0.037191307,0.009268463,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F7,06F7.ge68sjw7b.45,Naafs_2017_peats 314 S. Iceland S. Iceland btm,Peat,63.4,-18.8,ge68sjw7b,11.3,5.863188406,NA,NA,NA,NA,NA,NA,NA,0.099317891,0.170201273,0.002654327,0.004189624,0.00042374,0.000912183,0.142813508,0.293253484,0.032287769,0.028448163,0.004828491,0.00124045,0.174141725,0.035717289,0.009570085,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F8,06F8.u3kxb3pvt.45,Naafs_2017_peats 315 Zamarte mire Zamarte mire (1),Peat,53.4,17.6,u3kxb3pvt,8,10.05130435,NA,NA,NA,NA,NA,NA,NA,0.041735846,0,0,0,0,0,0.253575266,0,0,0,0,0,0.694988858,0.003661125,0.006038905,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F9,06F9.u3kxb3pvt.45,Naafs_2017_peats 316 Zamarte mire Zamarte mire (2),Peat,53.4,17.6,u3kxb3pvt,8,10.05130435,NA,NA,NA,NA,NA,NA,NA,0.027414866,0,0,0,0,0,0.308144176,0,0,0,0,0,0.664440958,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FA,06FA.u37d8tk6x.45,Naafs_2017_peats 317 Rzecin mire Rzecin mire 2,Peat,52.5,16.2,u37d8tk6x,8.5,10.63130435,NA,NA,NA,NA,NA,NA,NA,0.029400379,0,0,0,0,0,0.328861094,0,0,0,0,0,0.630158082,0,0.011580445,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FB,06FB.u37d8tk6x.45,Naafs_2017_peats 318 Rzecin mire Rzecin mire 3,Peat,52.5,16.2,u37d8tk6x,8.5,10.63130435,NA,NA,NA,NA,NA,NA,NA,0.059159453,0,0,0,0,0,0.294741434,0,0,0,0,0,0.59566141,0.01486073,0.035576973,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FC,06FC.u37d8tk6x.45,Naafs_2017_peats 319 Rzecin mire Rzecin mire (4) B,Peat,52.5,16.2,u37d8tk6x,8.5,10.63130435,NA,NA,NA,NA,NA,NA,NA,0.042640747,0,0,0,0,0,0.294124927,0,0,0,0,0,0.655425815,0.007808511,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FD,06FD.u0s9eum4u.45,Naafs_2017_peats 320 Demoiselle Dendiselle 10 btm,Peat,48.1,6.5,u0s9eum4u,6,9.813695652,NA,NA,NA,NA,NA,NA,NA,0.025792479,0,0,0,0,0,0.338389545,0,0,0,0,0,0.616664324,0.012697863,0.006455789,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FE,06FE.u0s9eum4u.45,Naafs_2017_peats 321 Demoiselle Dendiselle 12 btm,Peat,48.1,6.5,u0s9eum4u,6,9.813695652,NA,NA,NA,NA,NA,NA,NA,0.030624224,0,0,0,0,0,0.299601256,0,0,0,0,0,0.66977452,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06FF,06FF.u0s9eum4u.45,Naafs_2017_peats 322 Demoiselle Dendiselle (11),Peat,48.1,6.5,u0s9eum4u,6,9.813695652,NA,NA,NA,NA,NA,NA,NA,0.048927177,0,0,0,0,0,0.354596524,0,0,0,0,0,0.596476299,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0700,0700.u0jwy43qt.45,Naafs_2017_peats 323 Flesch Flesch top,Peat,46.2,8,u0jwy43qt,5.5,5.151014493,NA,NA,NA,NA,NA,NA,NA,0.021395512,0.006030811,0,0,0,0,0.302727126,0.049586137,0.003324826,0,0.001621953,0,0.603657323,0.009770411,0.0018859,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0701,0701.u0jwy43qt.45,Naafs_2017_peats 324 Flesch Flesch btm,Peat,46.2,8,u0jwy43qt,5.5,5.151014493,NA,NA,NA,NA,NA,NA,NA,0.035915527,0.005024269,0,0,0,0,0.401045829,0,0.004142399,0,0.002244791,0,0.535441303,0.012458536,0.003727346,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0702,0702.u0md1rxvc.45,Naafs_2017_peats 325 Hängstli Hangstli btm,Peat,46.8,7.8,u0md1rxvc,10.8,8.383478261,NA,NA,NA,NA,NA,NA,NA,0.016971212,0,0,0,0,0,0.14766275,0,0.001553245,0,0.000827448,0,0.808317253,0.011968651,0.012699442,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0703,0703.kzcmwxhvb.45,Naafs_2017_peats 326 Nyabuiyabui sent for 20,Peat,-0.4,35.8,kzcmwxhvb,9.8,14.81942029,NA,0.95,0.02,0.02,0,0.01,0,0.065233073,0,0.000453905,0,0.000529545,0,0.356405899,0,0.012780368,0,0.007675188,0,0.510674464,0.035159105,0.011088454,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0704,0704.kzcmwxhvb.45,Naafs_2017_peats 327 Nyabuiyabui sent for 40,Peat,-0.4,35.8,kzcmwxhvb,9.8,14.81942029,NA,0.949494949,0.03030303,0.01010101,0,0.01010101,0,0.045983593,0.007592023,0.000252756,0,0.000211008,0,0.25801357,0.035782545,0.009499934,0.00131903,0.005495645,0,0.599713797,0.027956335,0.008179763,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0705,0705.kzcmwxhvb.45,Naafs_2017_peats 328 Nyabuiyabui sent for 50,Peat,-0.4,35.8,kzcmwxhvb,9.8,14.81942029,NA,0.9,0.04,0.02,0.01,0.03,0,0.049554909,0,0.001134104,0,0.001117872,0,0.499287737,0,0.015270577,0,0.015570342,0,0.387377248,0.023261011,0.0074262,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0706,0706.kzb4m9yn9.45,Naafs_2017_peats 329 Shidodo sent for 0,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.43,0.06,0.07,0.02,0.38,0.04,0.005978092,0.002836996,0,0,0,0,0.092231065,0.009363247,0.002400232,0.000912214,0.001308066,0,0.83914648,0.035369607,0.010454001,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0707,0707.kzb4m9yn9.45,Naafs_2017_peats 330 Shidodo sent for 5,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.33,0.07,0.07,0.03,0.49,0.01,0.008209026,0.002424815,0,0,0,0,0.102759505,0.021430173,0.004506429,0.001359523,0.003347487,0,0.800403385,0.04264156,0.012918098,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0708,0708.kzb4m9yn9.45,Naafs_2017_peats 331 Shidodo sent for 10,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.656565657,0.050505051,0.050505051,0.02020202,0.222222222,0,0.015806172,0.007218998,0,0,0,0,0.156476495,0.037427103,0.009644507,0.002668404,0.007686778,0,0.695915993,0.048469876,0.018685674,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0709,0709.kzb4m9yn9.45,Naafs_2017_peats 332 Shidodo sent for 20,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.74,0.06,0.05,0.03,0.11,0.01,0.0161388,0.006830868,0.000480771,0,0.000296625,0,0.19388597,0.049193795,0.012563576,0.001791247,0.011396712,0,0.641123194,0.044700093,0.02159835,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070A,070A.kzb4m9yn9.45,Naafs_2017_peats 333 Shidodo sent for 40,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.858585859,0.050505051,0.04040404,0.01010101,0.04040404,0,0.028650173,0.01169052,0,0,0,0,0.221425208,0.052439327,0.009648028,0.00143294,0.004382186,0,0.621742514,0.035715924,0.012873178,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070B,070B.kzb4m9yn9.45,Naafs_2017_peats 334 Shidodo sent for 50,Peat,-1,34,kzb4m9yn9,22.5,22.56550725,NA,0.792079208,0.04950495,0.03960396,0.00990099,0.108910891,0,0.036482263,0.01266277,0.000340003,0.000382389,0,0,0.240363015,0.030954867,0.007928924,0.000927795,0.002880027,0.000299641,0.640875069,0.020317461,0.005585776,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070C,070C.ky2e56fzw.45,Naafs_2017_peats 335 Luala sent for 40,Peat,-9.3,34.6,ky2e56fzw,17.9,17.99557971,NA,0.606060606,0.101010101,0.090909091,0.04040404,0,0.161616162,0.026656498,0.002971805,0.000324454,0.00016856,0.000122777,0,0.228888154,0,0.004685368,0.000825105,0.002951219,0,0.682336317,0.035724368,0.014345376,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070D,070D.ky2e56fzw.45,Naafs_2017_peats 336 Luala sent for 50,Peat,-9.3,34.6,ky2e56fzw,17.9,17.99557971,NA,0.71,0.07,0.08,0.04,0.1,0,0.033230485,0,0.000300791,0.000359749,0.000225282,0,0.257852945,0,0.004096387,0.000782603,0.002094771,0,0.668956386,0.023967031,0.008133569,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070E,070E.kzcyu79dv.45,Naafs_2017_peats 337 Marula sent for 20,Peat,-0.2,36.4,kzcyu79dv,14.3,15.51746377,NA,0.366336634,0.158415842,0.168316832,0.03960396,0.247524752,0.01980198,0.034046467,0.004809593,0.001009399,0,0.003739887,0,0.253542597,0.028994516,0.01112749,0,0.005571266,0,0.618906859,0.032322233,0.005929693,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
070F,070F.kzcyu79dv.45,Naafs_2017_peats 338 Marula sent for 40,Peat,-0.2,36.4,kzcyu79dv,14.3,15.51746377,NA,0.4,0.19,0.21,0,0.17,0.03,0.036439685,0.015171931,0.004912982,0,0.017340261,0,0.217126065,0.023703191,0.021219692,0,0.01517108,0,0.590375728,0.04428659,0.014252794,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0710,0710.ky2ejdgz8.45,Naafs_2017_peats 339 Kitulu sent for 30,Peat,-9.3,34.7,ky2ejdgz8,17.4,17.99557971,NA,0.79,0.06,0.03,0.01,0.11,0,0.071574882,0.011264981,0.000476202,0.000697469,0.000461818,0,0.294518285,0.056761062,0.017734892,0.006753736,0.012994875,0,0.441205723,0.05846834,0.027087735,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0711,0711.ky2ejdgz8.45,Naafs_2017_peats 340 Kitulu sent for 50,Peat,-9.3,34.7,ky2ejdgz8,17.4,17.99557971,NA,0.831683168,0.04950495,0.02970297,0.00990099,0.079207921,0,0.065746894,0.009082608,0.000485855,0.000521475,0.000261909,0,0.295410595,0.04478639,0.014394756,0.004692469,0.009921156,0,0.480145979,0.052547633,0.022002282,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0712,0712.ky2ejdgz8.45,Naafs_2017_peats 341 Kitulu sent for 40,Peat,-9.3,34.7,ky2ejdgz8,17.4,17.99557971,NA,0.888888889,0.04040404,0.02020202,0.01010101,0.04040404,0,0.0685011,0.010587585,0.000384217,0.000411518,0.000241926,0,0.319771261,0.031761606,0.016005418,0.002928023,0.008494668,0,0.483609163,0.043550118,0.013753398,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0713,0713.ky2ejdgz8.45,Naafs_2017_peats 342 Kitulu 40-41 cm,Peat,-9.3,34.7,ky2ejdgz8,17.4,17.99557971,NA,0.858585859,0.060606061,0.02020202,0.01010101,0.050505051,0,0.074965502,0.011792751,0.000550013,0.000517178,0.000438523,0,0.336815045,0,0.017953403,0.004851129,0.009737347,0,0.480395377,0.045608188,0.016375545,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0714,0714.xn7kfcw7j.45,Naafs_2017_peats 343 Piyashiri sent for 0,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.96,0.01,0.01,0.01,0.01,0,0.10571492,0,0,0,0,0,0.387683028,0,0.005624741,0,0.003056141,0,0.480446273,0.012987034,0.004487864,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0715,0715.xn7kfcw7j.45,Naafs_2017_peats 344 Piyashiri sent for 5,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.97,0.01,0.01,0,0.01,0,0.11409846,0,0.000722314,0,0.000150582,0,0.39556602,0,0.006236774,0,0.003383431,0,0.463241313,0.012423962,0.004177144,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0716,0716.xn7kfcw7j.45,Naafs_2017_peats 345 Piyashiri sent for 10,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.97979798,0.01010101,0.01010101,0,0,0,0.104240376,0,0.000138302,0,0.000223363,0,0.403081241,0,0.006009475,0,0.003359608,0,0.46607418,0.010524483,0.00634897,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0717,0717.xn7kfcw7j.45,Naafs_2017_peats 346 Piyashiri sent for 40,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.91,0.02,0.03,0.04,0,0,0.056122467,0,0,0,0,0,0.332295828,0,0.004534649,0,0.003082694,0,0.570701021,0.024149748,0.009113593,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0718,0718.xn7kfcw7j.45,Naafs_2017_peats 347 Piyashiri sent for 50,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.949494949,0.01010101,0.02020202,0.02020202,0,0,0.051935387,0.004841449,0,0,0,0,0.364714429,0,0.005075633,0,0.002856489,0,0.533898103,0.027202128,0.009476382,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0719,0719.xn7kfcw7j.45,Naafs_2017_peats 348 Piyashiri sent for 20,Peat,36,139.7,xn7kfcw7j,14.3,13.25681159,NA,0.98989899,0.01010101,0,0,0,0,0.076913612,0.007756971,0.000102128,0,0.000135173,0,0.426321256,0,0.00415128,0,0.002689638,0,0.465860555,0.011111841,0.004957546,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071A,071A.u1rs35ywm.45,"Naafs_2017_peats 349 Harz, Odersprung Bog 0-5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,NA,NA,NA,NA,NA,NA,0.032170181,0,0,0,0,0,0.254318275,0,0.007462301,0,0.004381345,0,0.675940878,0.016255772,0.009471247,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071B,071B.u1rs35ywm.45,"Naafs_2017_peats 350 Harz, Odersprung Bog 44691",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.76,0.07,0.06,0.01,0.1,0,0.060393843,0,0,0,0,0,0.35169288,0,0.006334427,0,0.002854066,0,0.564307975,0.011154172,0.003262638,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071C,071C.u1rs35ywm.45,"Naafs_2017_peats 351 Harz, Odersprung Bog 44849",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.56,0.11,0.08,0.02,0.23,0,0.056047938,0,0,0,0,0,0.328951251,0,0.005923388,0,0.003963806,0,0.588618063,0.010784172,0.005711382,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071D,071D.u1rs35ywm.45,"Naafs_2017_peats 352 Harz, Odersprung Bog 20-22.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.808080808,0.04040404,0.03030303,0.01010101,0.111111111,0,0.046518496,0,0,0,0,0,0.3217285,0,0.007820469,0,0.00382768,0,0.604960462,0.009740991,0.005403403,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071E,071E.u1rs35ywm.45,"Naafs_2017_peats 353 Harz, Odersprung Bog 22.5-25",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.646464646,0.050505051,0.050505051,0.01010101,0.242424242,0,0.049318429,0,0.000199641,0,0.000129104,0,0.324986492,0,0.009464962,0,0.004738973,0,0.592201513,0.012139756,0.006821131,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
071F,071F.u1rs35ywm.45,"Naafs_2017_peats 354 Harz, Odersprung Bog 30-32.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.851485149,0.03960396,0.059405941,0.03960396,0.00990099,0,0.033517532,0,0.0001325,0,7.92967E-05,0,0.366020368,0,0.007265715,0,0.003262239,0,0.561140428,0.019103401,0.00947852,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0720,0720.u1rs35ywm.45,"Naafs_2017_peats 355 Harz, Odersprung Bog 32.5-35",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.89,0.04,0.04,0.03,0,0,0.030063112,0,0.000109239,0,7.16968E-05,0,0.3378704,0,0.007175531,0,0.003118119,0,0.589961706,0.021701454,0.009928742,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0721,0721.u1rs35ywm.45,"Naafs_2017_peats 356 Harz, Odersprung Bog 37.5-40",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.888888889,0.02020202,0.04040404,0.050505051,0,0,0.06042255,0,0.000287588,0,0,0,0.423162727,0,0.010099606,0,0.006461518,0,0.4700888,0.017071493,0.012405717,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0722,0722.u1rs35ywm.45,"Naafs_2017_peats 357 Harz, Odersprung Bog 42.5-45",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.85,0.03,0.05,0.07,0,0,0.065472491,0,0.000401355,0,0,0,0.399267371,0,0.015854139,0,0.010626402,0,0.468057795,0.020600663,0.019719784,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0723,0723.u1rs35ywm.45,"Naafs_2017_peats 358 Harz, Odersprung Bog 50-52.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.900990099,0.01980198,0.02970297,0.03960396,0.00990099,0,0.054884843,0,0,0,0,0,0.410302427,0,0.017717485,0,0.009784411,0,0.455938897,0.02983088,0.021541057,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0724,0724.u1rs35ywm.45,"Naafs_2017_peats 359 Harz, Odersprung Bog 60.62.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.851485149,0.04950495,0.04950495,0.04950495,0,0,0.049046883,0.006175623,0.000353586,0,0,0,0.342654699,0,0.01719511,0,0.00768788,0,0.536020245,0.028433303,0.012432671,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0725,0725.u1rs35ywm.45,"Naafs_2017_peats 360 Harz, Odersprung Bog 67.5-70",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.89,0.03,0.04,0.04,0,0,0.065123418,0,0.000322212,0,0,0,0.420955968,0,0.021432106,0,0.00971938,0,0.447368826,0.02094374,0.014134349,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0726,0726.u1rs35ywm.45,"Naafs_2017_peats 361 Harz, Odersprung Bog 70-72.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.94,0,0.03,0.03,0,0,0.07441434,0,0.000413744,0,0,0,0.436538199,0,0.034624718,0,0.015886253,0,0.38670441,0.029093241,0.022325095,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0727,0727.u1rs35ywm.45,"Naafs_2017_peats 362 Harz, Odersprung Bog 77.5-80",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.97029703,0.00990099,0.00990099,0.00990099,0,0,0.08799636,0.010796536,0.000266572,0.000417699,5.90743E-05,0,0.478597584,0,0.034038554,0,0.014165487,0,0.332594124,0.021760879,0.01930713,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0728,0728.u1rs35ywm.45,"Naafs_2017_peats 363 Harz, Odersprung Bog 80-82.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.97029703,0.00990099,0.00990099,0.00990099,0,0,0.084575569,0,0.000295366,0.000415854,9.59661E-05,0,0.477440451,0,0.039319248,0,0.01736834,0,0.338322969,0.022681665,0.019484571,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0729,0729.u1rs35ywm.45,"Naafs_2017_peats 364 Harz, Odersprung Bog 87.5-90",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.92,0.02,0.03,0.03,0,0,0.076647647,0,0.000500902,0.000408427,0.000130625,0,0.446293502,0,0.052378473,0,0.025956219,0,0.33983726,0.028392941,0.029454003,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072A,072A.u1rs35ywm.45,"Naafs_2017_peats 365 Harz, Odersprung Bog 90-92.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.93,0.02,0.03,0.02,0,0,0.078477438,0,0.000530667,0,0.000112838,0,0.431339272,0,0.052946162,0,0.024716475,0,0.348157832,0.031611549,0.032107767,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072B,072B.u1rs35ywm.45,"Naafs_2017_peats 366 Harz, Odersprung Bog 9.5-100",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.94,0.02,0.02,0.02,0,0,0.083497092,0,0.000353529,0.000293897,0.000109045,0,0.440700675,0,0.038291973,0,0.016660008,0,0.369893197,0.028773573,0.021427011,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072C,072C.u1rs35ywm.45,"Naafs_2017_peats 367 Harz, Odersprung Bog 100-102.5",Peat,52.8,10.6,u1rs35ywm,6.2,8.860507246,4.3,0.9,0.03,0.04,0.03,0,0,0.086656025,0,0.000403309,0.000318123,8.17107E-05,0,0.418718972,0,0.042118374,0,0.019000196,0,0.381732106,0.026490646,0.02448054,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072D,072D.f24tj7fdv.45,Naafs_2017_peats 368 Chénéville NA,Peat,45.9,-75,f24tj7fdv,6.2,12.50347826,NA,0.66,0.1,0.14,0.05,0.05,0,0.033590205,0,0,0,0,0,0.283663743,0,0.003803298,0,0.003067565,0,0.644968888,0.024685445,0.006220855,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072E,072E.f24tj7fdv.45,Naafs_2017_peats 369 Chénéville NA,Peat,45.9,-75,f24tj7fdv,6.2,12.50347826,NA,0.42,0.13,0.16,0.09,0.2,0,0.041942384,0,0.000146315,0,0,0,0.332886627,0,0.007786508,0,0.006113604,0,0.572928807,0.022593008,0.015602748,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
072F,072F.f2mwb376h.45,Naafs_2017_peats 370 Parc-des-grands-Jardins NA,Peat,47.6,-71,f2mwb376h,3.2,9.429689441,NA,0.95,0.05,0,0,0,0,0.117220888,0,0,0,0,0,0.451959478,0,0.009300867,0,0.005175043,0,0.401809864,0.009860559,0.004673301,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0730,0730.f2mwb376h.45,Naafs_2017_peats 371 Parc-des-grands-Jardins NA,Peat,47.6,-71,f2mwb376h,3.2,9.429689441,NA,0.78,0.07,0.07,0.05,0.03,0,0.115812981,0,0.000405642,0.000375733,0.000269573,0,0.468170834,0,0.00992891,0,0.00596405,0,0.378150561,0.014117389,0.006804328,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0731,0731.c6hbggk1b.45,Naafs_2017_peats 372 Peace river NA,Peat,56.4,-116.9,c6hbggk1b,-0.3,9.386708075,NA,NA,NA,NA,NA,NA,NA,0.075067279,0,0,0,0,0,0.464214812,0,0.005524167,0,0.007747642,0,0.43447487,0.01297123,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0732,0732.c6hbggk1b.45,Naafs_2017_peats 373 Peace river NA,Peat,56.4,-116.9,c6hbggk1b,-0.3,9.386708075,NA,NA,NA,NA,NA,NA,NA,0.179144888,0.101932666,0.00319303,0.004910525,0.000698683,0.002791926,0.303331514,0.068961987,0.045739737,0.023155561,0.008128291,0.003908268,0.22168078,0.028424315,0.00399783,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0733,0733.f38f41vrs.45,Naafs_2017_peats 374 Radisson NA,Peat,53.8,-77.6,f38f41vrs,-3,8.136521739,NA,1,0,0,0,0,0,0.134034099,0,0,0,0,0,0.449476204,0,0.006225585,0,0.004106187,0,0.394238209,0.008775077,0.003144639,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0734,0734.f38f41vrs.45,Naafs_2017_peats 375 Radisson NA,Peat,53.8,-77.6,f38f41vrs,-3,8.136521739,NA,1,0,0,0,0,0,0.101965783,0,0,0,0,0,0.361040089,0,0.005785907,0,0.005052756,0,0.507759226,0.013318999,0.00507724,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0735,0735.f38f41vrs.45,Naafs_2017_peats 376 Radisson NA,Peat,53.8,-77.6,f38f41vrs,-3,8.136521739,NA,0.94,0.06,0,0,0,0,0.167895245,0,0,0,0,0,0.486406458,0,0.007608817,0,0.00638501,0,0.324539963,0.004444456,0.002720051,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0736,0736.f38f41vrs.45,Naafs_2017_peats 377 Radisson NA,Peat,53.8,-77.6,f38f41vrs,-3,8.136521739,NA,0.83,0.1,0.06,0.01,0,0,0.16916669,0,0.000418995,0.000875843,0.000216319,0,0.474496582,0,0.010240533,0,0.005578013,0,0.321862829,0.012710529,0.004433666,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0737,0737.f38f41vrs.45,Naafs_2017_peats 378 Radisson NA,Peat,53.8,-77.6,f38f41vrs,-3,8.136521739,NA,1,0,0,0,0,0,0.165968027,0,0,0,0,0,0.464836203,0,0.007440159,0,0.005790287,0,0.346300698,0.006964208,0.002700418,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0738,0738.f2hw6b0xz.45,Naafs_2017_peats 379 Sainte-Eulalie NA,Peat,46.1,-72.3,f2hw6b0xz,5.3,11.90944099,NA,0.663366337,0.118811881,0.158415842,0.059405941,0,0,0.016474805,0,0,0,0,0,0.204448229,0,0.004495124,0,0.00151248,0,0.747181786,0.019292003,0.006595573,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
0739,0739.f2hw6b0xz.45,Naafs_2017_peats 380 Sainte-Eulalie NA,Peat,46.1,-72.3,f2hw6b0xz,5.3,11.90944099,NA,0.585858586,0.111111111,0.151515152,0.080808081,0.070707071,0,0.015470848,0,0.00012357,0.000356471,0,0,0.294767639,0,0.007108176,0,0.004286477,0,0.629555589,0.025986779,0.022344451,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
